Wall time,Step,Value
1702422437.2004488,80986,-1.8799999952316284
1702422438.8738408,81099,-1.850000023841858
1702422439.2419152,81125,-1.8700000047683716
1702422440.075562,81181,-1.8700000047683716
1702422442.454835,81339,-1.850000023841858
1702422443.476835,81407,-1.8200000524520874
1702422444.8911552,81504,-1.7400000095367432
1702422447.370622,81676,-1.7999999523162842
1702422448.3437917,81744,-1.850000023841858
1702422457.0584583,82336,-1.8899999856948853
1702422470.6862152,83219,-1.8600000143051147
1702422471.4797769,83268,-1.7599999904632568
1702422473.7366927,83408,-1.6799999475479126
1702422480.1692107,83817,-1.7799999713897705
1702422482.4684067,83970,-1.7799999713897705
1702422488.3768618,84362,-1.850000023841858
1702422502.5250058,85303,-1.909999966621399
1702422506.6435738,85578,-1.8600000143051147
1702422510.3516228,85833,-1.6799999475479126
1702422518.1148322,86354,-1.75
1702422519.4481618,86445,-1.840000033378601
1702422525.4380617,86848,-1.7799999713897705
1702422528.4675136,87055,-1.690000057220459
1702422529.783269,87147,-1.7599999904632568
1702422530.2594812,87180,-1.7799999713897705
1702422540.1275458,87847,-1.840000033378601
1702422550.031938,88507,-2.009999990463257
1702422551.0522814,88576,-1.9900000095367432
1702422553.8845155,88757,-1.840000033378601
1702422556.887888,88956,-1.8200000524520874
1702422557.0895286,88969,-1.8200000524520874
1702422562.657414,89334,-1.6699999570846558
1702422564.3722534,89444,-1.6399999856948853
1702422564.9405856,89483,-1.7400000095367432
1702422565.0898683,89493,-1.7599999904632568
1702422565.445296,89515,-1.7799999713897705
1702422565.5895102,89525,-1.7699999809265137
1702422569.776458,89802,-1.7699999809265137
1702422575.6193073,90181,-1.8300000429153442
1702422582.228779,90628,-1.840000033378601
1702422587.343166,90971,-1.7799999713897705
1702422591.9787135,91286,-1.909999966621399
1702422592.7983148,91342,-1.8700000047683716
1702422596.4097645,91582,-1.7400000095367432
1702422599.4327023,91790,-1.690000057220459
1702422601.9343522,91955,-1.7999999523162842
1702422604.6015177,92134,-1.7699999809265137
1702422609.491053,92467,-1.9199999570846558
1702422609.9315872,92498,-1.8899999856948853
1702422614.1386456,92776,-1.7799999713897705
1702422624.930644,93498,-1.9500000476837158
1702422627.8529153,93698,-1.7999999523162842
1702422628.1789436,93720,-1.7799999713897705
1702422628.6195803,93746,-1.8200000524520874
1702422629.5484016,93810,-1.809999942779541
1702422634.113573,94110,-1.7200000286102295
1702422636.5835247,94272,-1.809999942779541
1702422646.1514277,94912,-1.7000000476837158
1702422646.8288722,94958,-1.6699999570846558
1702422648.9183788,95091,-1.840000033378601
1702422657.6609178,95664,-1.809999942779541
1702422658.53468,95723,-1.7999999523162842
1702422661.3214738,95913,-1.9199999570846558
1702422662.2098985,95974,-1.9600000381469727
1702422662.5074959,95994,-1.9600000381469727
1702422664.1509666,96100,-1.840000033378601
1702422669.6204636,96473,-1.850000023841858
1702422671.5636814,96605,-1.8300000429153442
1702422680.2853968,97189,-1.809999942779541
1702422682.3173764,97321,-1.909999966621399
1702422685.5090232,97517,-1.940000057220459
1702422690.3648129,97835,-1.7999999523162842
1702422696.9745665,98268,-1.899999976158142
1702422698.8833268,98392,-1.8300000429153442
1702422699.3055613,98420,-1.75
1702422708.7227428,99031,-1.7200000286102295
1702422709.6778948,99090,-1.7400000095367432
1702422711.5783105,99213,-1.7899999618530273
1702422724.002264,100029,-1.940000057220459
1702422725.7656069,100146,-1.850000023841858
1702422725.9711633,100160,-1.8700000047683716
1702422726.3137853,100183,-1.840000033378601
1702422727.160005,100240,-1.7999999523162842
1702422727.347298,100253,-1.809999942779541
1702422731.4754739,100527,-1.7400000095367432
1702422732.3264394,100584,-1.7599999904632568
1702422732.862048,100620,-1.7699999809265137
1702422734.1324253,100701,-1.7599999904632568
1702422737.6623306,100928,-1.7799999713897705
1702422738.1896455,100963,-1.840000033378601
1702422740.9324105,101146,-1.8899999856948853
1702422744.5182977,101383,-1.7100000381469727
1702422746.667107,101527,-1.7699999809265137
1702422747.0134234,101551,-1.7999999523162842
1702422755.4394093,102115,-1.8200000524520874
1702422759.4523242,102391,-1.8600000143051147
1702422760.5612803,102466,-1.840000033378601
1702422761.5120366,102531,-1.7999999523162842
1702422765.406223,102795,-1.7400000095367432
1702422765.9417272,102832,-1.7599999904632568
1702422776.1964607,103514,-1.840000033378601
1702422779.1410797,103715,-1.909999966621399
1702422782.5516086,103948,-1.7999999523162842
1702422783.0667043,103984,-1.809999942779541
1702422790.5178597,104494,-1.840000033378601
1702422790.9778676,104526,-1.8899999856948853
1702422793.6605885,104708,-1.850000023841858
1702422798.709739,105044,-1.7599999904632568
1702422803.5783875,105370,-1.9199999570846558
1702422804.938883,105463,-1.8600000143051147
1702422805.6134243,105509,-1.8300000429153442
1702422806.9635203,105600,-1.8700000047683716
1702422812.8834918,106001,-1.7400000095367432
1702422813.668358,106055,-1.690000057220459
1702422819.0732002,106411,-1.7799999713897705
1702422820.399811,106502,-1.75
1702422821.9880183,106610,-1.8600000143051147
1702422825.4548187,106848,-1.9900000095367432
1702422825.6339915,106860,-1.9800000190734863
1702422827.6200004,106995,-1.840000033378601
1702422827.986609,107020,-1.8300000429153442
1702422834.3434334,107446,-1.7799999713897705
1702422836.3030305,107576,-1.6699999570846558
1702422839.4133108,107786,-1.7200000286102295
1702422843.240036,108039,-1.7799999713897705
1702422846.3802216,108249,-1.6399999856948853
1702422854.5157707,108793,-1.8899999856948853
1702422856.0507798,108890,-1.7799999713897705
1702422856.6212077,108928,-1.840000033378601
1702422869.2815201,109769,-1.7799999713897705
1702422869.6590874,109793,-1.8300000429153442
1702422869.837616,109805,-1.8200000524520874
1702422878.83852,110400,-1.809999942779541
1702422882.1422338,110623,-1.7999999523162842
1702422883.483319,110713,-1.7799999713897705
1702422891.3511372,111242,-1.7400000095367432
1702422894.3622355,111448,-1.850000023841858
1702422895.9230325,111548,-1.940000057220459
1702422901.1618452,111900,-1.840000033378601
1702422909.6046586,112443,-1.8899999856948853
1702422916.512703,112899,-1.850000023841858
1702422919.1185014,113074,-1.809999942779541
1702422921.3667252,113226,-1.7300000190734863
1702422924.8406782,113463,-1.809999942779541
1702422931.4653194,113901,-1.75
1702422935.299614,114154,-1.850000023841858
1702422936.156404,114209,-1.840000033378601
1702422944.1008165,114738,-1.6799999475479126
1702422947.4841185,114957,-1.690000057220459
1702422947.8380637,114982,-1.7699999809265137
1702422953.549296,115361,-1.8799999952316284
1702422957.4962032,115620,-1.7100000381469727
1702422959.9475336,115786,-1.909999966621399
1702422966.7993827,116243,-1.590000033378601
1702422971.5722194,116569,-1.8899999856948853
1702422971.86388,116589,-1.8200000524520874
1702422972.5631433,116636,-1.850000023841858
1702422975.324851,116809,-1.840000033378601
1702422982.007441,117254,-1.75
1702422982.511667,117288,-1.7699999809265137
1702422990.990779,117857,-1.6200000047683716
1702422996.3217096,118213,-1.9800000190734863
1702422996.5247245,118226,-2.0
1702422999.549585,118425,-2.009999990463257
1702423000.0983486,118462,-1.9800000190734863
1702423005.783153,118851,-1.8700000047683716
1702423006.0702338,118870,-1.7699999809265137
1702423007.2736976,118951,-1.7200000286102295
1702423013.3101845,119358,-1.809999942779541
1702423016.9480438,119595,-1.8700000047683716
1702423020.935043,119855,-1.7000000476837158
1702423021.6681879,119902,-1.6299999952316284
1702423022.6149597,119965,-1.6100000143051147
1702423027.3682926,120283,-1.899999976158142
1702423030.6836429,120507,-1.8300000429153442
1702423031.533382,120563,-1.7999999523162842
1702423034.0152802,120729,-1.7699999809265137
1702423034.8178058,120781,-1.7400000095367432
1702423042.145314,121270,-1.809999942779541
1702423046.1742206,121534,-1.6399999856948853
1702423046.510622,121556,-1.6399999856948853
1702423049.224931,121736,-1.7000000476837158
1702423050.8671868,121845,-1.7999999523162842
1702423059.7823634,122430,-2.009999990463257
1702423062.8049674,122628,-1.6799999475479126
1702423064.6455872,122751,-1.6799999475479126
1702423064.9509218,122771,-1.7100000381469727
1702423065.9712079,122836,-1.7300000190734863
1702423068.5494075,122990,-1.8200000524520874
1702423071.6055434,123181,-1.8200000524520874
1702423078.5754023,123614,-1.6799999475479126
1702423082.3220959,123873,-1.7899999618530273
1702423083.1067848,123926,-1.7799999713897705
1702423087.0389678,124194,-1.7799999713897705
1702423088.7856333,124316,-1.7100000381469727
1702423090.5388794,124439,-1.7400000095367432
1702423092.6441634,124587,-1.809999942779541
1702423096.402519,124842,-1.7000000476837158
1702423106.5700324,125489,-1.6799999475479126
1702423113.0880458,125892,-1.7999999523162842
1702423113.2825708,125903,-1.809999942779541
1702423114.1302748,125951,-1.8600000143051147
1702423118.0007977,126160,-1.6799999475479126
1702423118.2526317,126170,-1.6699999570846558
1702423120.364808,126274,-1.7100000381469727
1702423127.4062984,126749,-1.7000000476837158
1702423128.722072,126828,-1.7300000190734863
1702423129.1731317,126858,-1.6399999856948853
1702423132.3868568,127072,-1.7400000095367432
1702423141.310769,127666,-1.6799999475479126
1702423142.7295082,127764,-1.690000057220459
1702423143.1062577,127790,-1.75
1702423143.8249962,127841,-1.840000033378601
1702423144.6879532,127902,-1.7999999523162842
1702423145.1789513,127937,-1.8200000524520874
1702423146.2870827,128014,-1.7899999618530273
1702423147.648843,128105,-1.7400000095367432
1702423148.0476384,128132,-1.690000057220459
1702423150.004368,128267,-1.7400000095367432
1702423154.3777049,128575,-1.850000023841858
1702423154.95841,128615,-1.7599999904632568
1702423156.797737,128743,-1.7400000095367432
1702423158.62967,128869,-1.8600000143051147
1702423172.416228,129623,-1.7400000095367432
1702423175.3583858,129779,-1.7300000190734863
1702423177.3237822,129878,-1.850000023841858
1702423180.2829444,130028,-1.850000023841858
1702423180.4527783,130037,-1.8300000429153442
1702423186.1174755,130324,-1.75
1702423194.9587147,130764,-1.8300000429153442
1702423201.5250049,131090,-1.7599999904632568
1702423202.1725872,131124,-1.7200000286102295
1702423207.9252558,131413,-1.7799999713897705
1702423211.7920637,131607,-1.7400000095367432
1702423212.6607585,131649,-1.7100000381469727
1702423217.8420343,131916,-1.6699999570846558
1702423229.3331664,132494,-1.8200000524520874
1702423232.9683914,132676,-1.9700000286102295
1702423234.7176914,132762,-1.909999966621399
1702423234.952896,132774,-1.9199999570846558
1702423240.1332362,133030,-1.8899999856948853
1702423244.2276332,133236,-1.8300000429153442
1702423253.0711837,133678,-1.7599999904632568
1702423257.3603804,133910,-1.7799999713897705
1702423263.4571292,134225,-1.4700000286102295
1702423275.0823522,134810,-1.75
1702423277.4807243,134934,-1.7799999713897705
1702423281.3721676,135127,-1.6799999475479126
1702423283.56206,135238,-1.75
